60,108,404.39558,-0.308263,0.030443,0.338706,12.221,7.445,9.791,11.905,14.674,0.403464394,0.98549362,1.729471,7.488102,9.191818,35.681879,331.8159,5.23,5.51,3.91,3.94,4.6475,0.729327601,391.45843,0.493,252.06864,2.664,0,0,59,-82.03795,139.74531,29.26615,1268.52303,0.24956639,316.58071,39.2189,51.52645,368.15,94.09,10.91904,16.57501,12.91274,1.45922,0,0,2.02372,81.941749,139.745308,118.22801,11.867696,13.870026,14.827077
35,77,294.35091,-0.22934,-0.039627,0.189713,9.69,6.045,8.424,10.989,11.851,0.37906218,0.980231596,1.262191,5.443928,3.45031,23.875952,247.9162,58.07,56.64,6.15,7.03,31.9725,25.38944109,255.66268,0.6114,183.75126,2.66,-0.7239,-3e-05,35,-56.8118,87.11546,20.45215,727.21599,0.24352697,177.09671,20.59632,28.80656,206.68,80.89,7.82078,15.51662,11.88769,2.31326,-0.657313,-0.37264,3.74358,-3.635105,87.115459,42.83905,19.380664,10.250323,14.797941
37,73,276.31274,-0.223406,-0.027033,0.196373,11.771,7.086,6.6,9.95,14.15,0.460912052,0.998447643,1.05092,4.161387,0.893641,13.18793,160.6209,12.59,18.82,9.33,8.1,12.21,4.154004092,254.89737,0.6088,181.76641,2.5243,-0.50331,-2e-05,37,-42.11376,66.35149,17.78773,302.91112,0.13568092,41.09926,17.2742,21.82964,175.04,68.7,7.24371,15.39798,11.90525,1.68696,-0.436328,-0.11635,11.13735,-42.113757,61.479635,0.48325,21.78083,7.243714,14.266518
25,72,280.36842,-0.223083,-0.040021,0.183062,8.824,5.612,6.225,10.695,11.2,0.39829303,0.997861725,0.965715,3.225251,1.876525,8.120875,265.2002,8.61,9.29,8.15,8.15,8.55,0.466690476,215.75859,0.6489,155.77295,2.9887,-0.57424,0,25,-34.91513,78.12689,20.59638,382.8456,0.10408754,39.84946,16.92778,22.47412,141.06,65.4,7.73333,15.31069,11.72909,1.88994,-0.558645,-0.18316,12.28646,-34.915125,55.77787,10.25267,21.812816,7.733329,14.029982
37,61,222.26197,-0.29068,0.028314,0.318994,15.936,9.168,5.235,6.031,18.318,0.619186047,0.999018325,0.786714,3.379708,2.575526,40.415079,583.4287,33.48,7.46,10.84,3.37,13.7875,11.67308737,233.45931,0.5859,150.43394,2.4534,0,0,37,-90.73206,168.08118,22.80266,1382.37284,0.24104734,333.2173,21.34463,34.14798,218.92,93.82,10.6671,17.37011,12.50088,1.7883,0,0,1.7081,9.635307,116.001622,54.7807,14.235618,12.593913,15.546685
36,104,422.09318,-0.184546,-0.094374,0.090172,10.168,6.609,8.741,12.085,13.188,0.387722702,0.997730368,1.17212,4.968163,8.966784,45.62921,674.4019,94.91,93.37,16,7.29,52.8925,41.36587626,290.50412,0.5741,202.5232,3.4608,-2.2796,-0.00014,36,-107.86931,129.6271,25.40092,2304.95303,0.17819366,410.72801,37.30747,49.46693,263.61,90.78,6.34825,16.17703,11.71101,5.00152,-2.279605,-0.98197,4.04537,31.332342,129.627102,93.50299,17.646132,12.613416,15.795021
48,103,394.38547,-0.233677,-0.038553,0.195124,13.377,7.888,9.709,10.422,15.289,0.431648786,0.969130325,1.832199,7.014549,1.621698,21.478182,363.5973,15.64,14.81,5.64,5.04,10.2825,4.955746034,347.99285,0.553,251.05577,2.6086,-0.63198,-9e-05,48,-34.0337,68.28529,17.66426,315.95587,0.13657626,43.15207,16.72566,21.31189,232.31,66.78,7.73783,15.39631,11.85548,1.66691,-0.63198,-0.22412,11.25638,-30.628775,63.159795,8.39451,19.380597,7.757334,14.354003
106,201,754.87339,-0.205497,-0.033503,0.171995,16.506,9.453,13.398,13.515,18.88,0.412290088,0.998624775,2.317955,11.0365,1.207964,21.182622,581.0054,5.32,4.58,3.82,2.79,4.1275,0.936786395,693.44298,0.4379,497.63385,2.5189,-0.45917,0,106,-67.22972,76.2463,9.18038,388.20857,0.24874402,96.56456,20.40304,22.28402,540.11,77.93,7.20632,15.91214,12.09437,1.5797,-0.401102,-0.12559,10.89951,-56.777053,41.239116,-17.48566,20.303399,7.213149,14.093829
40,57,202.31699,-0.207632,0.04521,0.252841,7.387,4.894,6.485,9.404,9.601,0.376657513,0.980894973,1.220726,4.085048,0.939444,5.489681,18.8236,10.44,41.35,2.84,13.34,16.9925,14.57615411,239.56211,0.5973,160.93549,2.0875,0,0,40,-58.7797,53.53541,23.34788,478.39687,0.19382062,92.72318,10.7019,25.1254,216.44,90.4,6.42129,14.80511,12.00433,1.23616,0,0,9.38976,-58.7797,44.188271,-11.6399,27.852981,6.421289,13.533356
83,165,624.67115,-0.208786,-0.030043,0.178744,13.904,8.152,13.168,14.462,15.992,0.366604007,0.980863592,2.479429,10.953681,1.791626,32.30886,430.8163,14.47,14.46,4.91,4.91,9.6875,4.777501308,566.57993,0.4724,411.7883,2.519,-0.48949,-2e-05,83,-50.48434,68.79209,17.67485,330.89516,0.17575264,58.1557,17.15747,21.8216,386.79,68.3,7.12361,15.28253,11.8615,1.75574,-0.4284,-0.1013,10.50341,-47.54657,54.912641,-7.94576,20.725172,7.195095,14.282277
41,73,271.33767,-0.220988,-0.025819,0.195169,10.903,6.651,7.103,10.669,13.166,0.425560799,0.989775974,1.160298,4.707808,1.486372,11.141888,130.2245,36.46,21.1,10.43,8.6,19.1475,11.07677159,267.76028,0.5898,186.63715,2.4141,-0.46621,-1e-05,41,-73.8859,85.44186,19.14165,516.09201,0.24999816,129.02205,16.67807,23.46228,197.45,73.79,7.15653,15.29116,11.95347,1.72366,-0.38743,-0.08197,9.76765,-42.306574,59.380141,-1.72349,22.171575,7.15653,14.392622
52,101,381.45018,-0.229393,-0.034772,0.194621,11.718,7.059,8.319,12.529,12.775,0.37994825,0.904873212,1.525672,6.161664,0.472149,12.2151,233.0685,14.63,19.62,6.09,5.14,11.37,6.028710476,349.81879,0.5518,252.15613,2.512,-0.51707,-2e-05,52,-69.48262,81.47974,16.69415,399.57393,0.21937914,87.65818,18.23425,22.29857,244.71,69.98,7.20656,15.6734,11.95191,1.7532,-0.509974,-0.12813,9.83784,-44.026732,55.837606,-1.62972,22.910089,7.206563,13.739198
45,85,319.38062,-0.218588,-0.030957,0.187631,11.769,7.084,8.186,10.73,14.133,0.42763775,0.997529644,1.397498,5.697328,1.425967,17.057054,149.174,33.52,20.89,8.05,8.24,17.675,10.52449643,300.60339,0.5757,214.07415,2.4774,-0.54764,-2e-05,45,-73.82994,85.9839,18.56153,491.08122,0.24686271,121.22964,17.94499,23.76526,220.08,73.24,7.0982,15.55549,11.96131,1.75583,-0.506569,-0.11997,10.38063,-48.265579,60.877344,-5.01009,23.148621,7.098199,13.772899
77,109,386.63581,-0.26325,0.032468,0.295718,18.287,10.344,7.262,11.814,20.463,0.517539644,0.98912413,1.133854,4.827748,2.65002,17.463865,181.2341,27.95,25.3,4.95,4.24,15.61,11.05762407,455.13392,0.4744,298.33833,2.152,0,0,77,-98.80553,100.87361,19.72344,1595.28556,0.10413774,166.12944,13.76989,25.16978,397.34,87.35,9.95147,14.88563,12.156,0.97722,0,0,2.29893,1.386337,100.873606,51.30997,15.342485,12.077074,14.885631
68,101,361.52628,-0.212654,0.036523,0.249177,13.827,8.113,8.991,9.56,15.92,0.461837487,0.981141378,1.548681,6.620741,0.838744,19.620835,172.2482,24.82,25.15,4.71,7.09,15.4425,9.58023845,409.48319,0.5021,277.17543,2.1659,0,0,68,-72.22489,65.41597,23.10818,495.72704,0.19299743,95.67404,11.92116,26.23686,377.57,92.27,6.58636,15.16772,11.98429,1.50703,0,0,9.58,-55.456174,49.560787,-11.9638,24.474536,6.601288,13.617576
